d,0,0.06537763311676831
d,10,0.06537763311676831
d,20,0.06537763311676831
d,30,0.06537763311676831
d,40,0.06537763311676831
d,50,0.06537763311676831
d,60,0.06537763311676831
d,70,0.06537763311676831
d,80,0.06537763311676831
d,90,0.06537763311676831
d,100,0.06537763311676831
d,110,0.06462516249209722
d,120,0.06462516249209722
d,130,0.06462516249209722
d,140,0.06462516249209722
d,150,0.06462516249209722
d,160,0.06462516249209722
d,170,0.06462516249209722
d,180,0.06462516249209722
d,190,0.06563184555339524
d,200,0.06563184555339524
d,210,0.06563184555339524
d,220,0.06563184555339524
d,230,0.06563184555339524
d,240,0.06563184555339524
d,250,0.06563184555339524
d,260,0.06733854056213806
d,270,0.06733854056213806
d,280,0.06733854056213806
d,290,0.06733854056213806
d,300,0.06733854056213806
d,310,0.06733854056213806
d,320,0.06733854056213806
d,330,0.06771488030329496
d,340,0.06771488030329496
d,350,0.06771488030329496
d,360,0.06771488030329496
d,370,0.06771488030329496
d,380,0.06771488030329496
d,390,0.06771488030329496
d,400,0.06771488030329496
d,410,0.06718541643510362
d,420,0.06718541643510362
d,430,0.06718541643510362
d,440,0.06718541643510362
d,450,0.06718541643510362
d,460,0.06718541643510362
d,470,0.06718541643510362
d,480,0.06713745745039527
d,490,0.06713745745039527
d,500,0.06713745745039527
d,510,0.06713745745039527
d,520,0.06713745745039527
d,530,0.06713745745039527
d,540,0.06713745745039527
d,550,0.06736708939944969
d,560,0.06736708939944969
d,570,0.06736708939944969
d,580,0.06736708939944969
d,590,0.06736708939944969
d,600,0.06736708939944969
d,610,0.06736708939944969
d,620,0.06736708939944969
d,630,0.06728178896400643
d,640,0.06728178896400643
d,650,0.06728178896400643
d,660,0.06728178896400643
d,670,0.06728178896400643
d,680,0.06728178896400643
d,690,0.06728178896400643
d,700,0.06780510338314036
d,710,0.06780510338314036
d,720,0.06780510338314036
d,730,0.06780510338314036
d,740,0.06780510338314036
d,750,0.06780510338314036
d,760,0.06780510338314036
d,770,0.06788054558674825
d,780,0.06788054558674825
d,790,0.06788054558674825
d,800,0.06788054558674825
d,810,0.06788054558674825
d,820,0.06788054558674825
d,830,0.06788054558674825
d,840,0.06788054558674825
d,850,0.06773096268810866
d,860,0.06773096268810866
d,870,0.06773096268810866
d,880,0.06773096268810866
d,890,0.06773096268810866
d,900,0.06773096268810866
d,910,0.06832176486858071
d,920,0.06832176486858071
d,930,0.06832176486858071
d,940,0.06832176486858071
d,950,0.06832176486858071
d,960,0.06832176486858071
d,970,0.06832176486858071
d,980,0.06832176486858071
d,990,0.06797654464744657
d,1000,0.06797654464744657
d,1010,0.06797654464744657
d,1020,0.06797654464744657
d,1030,0.06797654464744657
d,1040,0.06797654464744657
d,1050,0.06887002979696338
d,1060,0.06887002979696338
d,1070,0.06887002979696338
d,1080,0.06887002979696338
d,1090,0.06887002979696338
d,1100,0.06887002979696338
d,1110,0.06887002979696338
d,1120,0.06887002979696338
d,1130,0.06887002979696338
